Unnamed: 0,car_prices_in_rupee,kms_driven,fuel_type,transmission,ownership,manufacture,engine,Seats,company_name,car_names
4666,220000.0,120000,Petrol,Manual,2nd Owner,2015,1582,5,Hyundai,Santro Xing GL Plus
4667,400000.0,120000,Diesel,Manual,3rd Owner,2013,1493,5,Maruti,Ertiga VDI
4668,,50000,Petrol,Manual,2nd Owner,2011,1390,5,Tata,Nano Lx
4669,440000.0,70000,Petrol,Manual,2nd Owner,2014,2354,5,Honda,Amaze SX i-VTEC
4670,260000.0,35000,Petrol,Manual,1st Owner,2016,1598,5,Maruti,Alto 800 LXI
4671,500000.0,70000,Diesel,Manual,1st Owner,2015,1590,5,Nissan,Terrano XL Plus 85 PS
4672,250000.0,80000,Petrol,Automatic,1st Owner,2009,1995,5,Skoda,Superb 1.8 TSI
4673,900000.0,120000,Diesel,Manual,1st Owner,2016,1197,5,Hyundai,Creta 1.6 CRDi SX Option
4674,190000.0,100000,Diesel,Manual,2nd Owner,2008,1590,5,Hyundai,Verna CRDi
4675,100000.0,90000,Petrol,Manual,3rd Owner,2008,1582,5,Mahindra,Renault Logan 1.4 GLX
4676,510000.0,100000,Petrol,Automatic,1st Owner,2012,814,5,Honda,Accord 2.4 A/T
4677,190000.0,110000,Diesel,Manual,3rd Owner,2011,936,5,Volkswagen,Vento Diesel Comfortline
4678,130000.0,90000,Petrol,Manual,2nd Owner,2006,1196,5,Maruti,Baleno LXI - BSIII
4679,2100000.0,50000,Diesel,Automatic,3rd Owner,2016,1248,5,BMW,X1 sDrive 20d xLine
4680,355000.0,90000,Petrol,Manual,2nd Owner,2017,998,7,Hyundai,Grand i10 Magna
4681,130000.0,90000,Petrol,Manual,2nd Owner,2006,1582,5,Maruti,Baleno LXI
4682,549000.0,88777,Diesel,Automatic,2nd Owner,2015,1461,5,Hyundai,Verna 1.6 SX CRDI (O) AT
4683,183000.0,65239,Petrol,Manual,2nd Owner,2012,1248,5,Hyundai,EON Sportz
4684,152000.0,88741,Diesel,Manual,2nd Owner,2014,1497,5,Chevrolet,Beat Diesel LS
4685,315000.0,58017,Petrol,Manual,1st Owner,2016,2179,5,Maruti,Eeco 5 Seater AC BSIV
4686,514000.0,70076,Diesel,Manual,3rd Owner,2016,995,5,Maruti,Ciaz VDi Plus SHVS
4687,336000.0,55202,Petrol,Manual,1st Owner,2018,1196,7,Maruti,Alto K10 VXI
4688,344000.0,99681,Diesel,Manual,2nd Owner,2012,999,5,Hyundai,Verna 1.6 CRDi EX MT
4689,396000.0,88189,Diesel,Manual,2nd Owner,2013,1248,5,Renault,Duster 110PS Diesel RxZ
4690,,273257,Diesel,Manual,4th Owner,2011,1086,5,Tata,Indica Quadrajet LS
4691,509000.0,104062,Petrol,Manual,2nd Owner,2014,1199,5,Honda,City i VTEC V
4692,581000.0,103448,Diesel,Manual,2nd Owner,2014,2179,5,Mahindra,XUV500 W8 2WD
4693,134000.0,73672,Petrol,Manual,2nd Owner,2013,1497,5,Chevrolet,Spark 1.0 LS
4694,315000.0,93009,Petrol,Manual,1st Owner,2017,1498,5,Maruti,Eeco 5 Seater AC BSIV
4695,749000.0,13244,Petrol,Manual,1st Owner,2021,999,5,Renault,Kiger RXT
4696,233000.0,128999,Diesel,Manual,2nd Owner,2010,1598,5,Maruti,Swift Dzire VDi
4697,165000.0,75722,Petrol,Manual,3rd Owner,2010,1496,5,Hyundai,i10 Magna 1.1
4698,623000.0,94834,Petrol,Automatic,1st Owner,2018,1499,5,Honda,Jazz VX CVT
4699,991000.0,93453,Diesel,Automatic,2nd Owner,2017,1582,5,Mahindra,XUV500 AT W10 FWD
4700,921000.0,26352,Petrol,Manual,1st Owner,2018,1197,5,Honda,City i-VTEC VX
4701,492000.0,80746,Diesel,Automatic,3rd Owner,2016,1497,5,Volkswagen,Vento 1.5 TDI Highline AT
4702,527000.0,5973,Petrol,Manual,1st Owner,2021,1199,5,Nissan,Magnite XL
4703,227000.0,118137,Diesel,Manual,3rd Owner,2011,1498,5,Volkswagen,Vento Diesel Highline
4704,268000.0,85560,Petrol,Manual,1st Owner,2011,1497,7,Toyota,Etios G
4705,411000.0,69693,Petrol,Automatic,2nd Owner,2016,1197,5,Ford,Figo 1.5P Titanium AT
4706,814000.0,91879,Diesel,Manual,2nd Owner,2016,1197,5,Hyundai,Creta 1.6 CRDi SX Option
4707,202000.0,125403,Petrol,Manual,3rd Owner,2010,1497,5,Hyundai,i20 Sportz Petrol
4708,638000.0,71434,Petrol,Manual,1st Owner,2016,1582,5,Honda,City i VTEC VX
4709,352000.0,52328,Petrol,Manual,2nd Owner,2016,2179,5,Tata,Tiago 1.2 Revotron XZ
4710,371000.0,65027,Diesel,Manual,2nd Owner,2014,1199,5,Honda,Amaze S i-Dtech
4711,707000.0,4553,Diesel,Manual,1st Owner,2022,1598,5,Tata,Altroz XE Diesel
4712,385000.0,50185,Petrol,Manual,1st Owner,2015,1497,5,Hyundai,Grand i10 Sportz
4713,682000.0,48953,Petrol,Automatic,2nd Owner,2018,1197,5,Hyundai,i20 Petrol CVT Asta
4714,326000.0,161875,Petrol,Manual,1st Owner,2011,1498,5,Honda,City 1.5 S MT
4715,829000.0,101585,Diesel,Manual,1st Owner,2016,1396,5,Hyundai,Creta 1.6 CRDi SX
4716,1236000.0,27924,Diesel,Manual,1st Owner,2020,1950,5,Mahindra,Scorpio S5
4717,279000.0,77863,Diesel,Manual,2nd Owner,2013,1498,5,Volkswagen,Polo Diesel Comfortline 1.2L
4718,275000.0,140141,Diesel,Manual,1st Owner,2012,796,7,Skoda,Rapid 1.6 TDI Ambition
4719,289000.0,116442,Petrol,Manual,1st Owner,2009,1197,5,Honda,City 1.5 S MT
4720,431000.0,46329,Petrol,Manual,1st Owner,2015,1197,5,Hyundai,i20 Magna 1.2
4721,435000.0,97702,Diesel,Manual,2nd Owner,2015,1197,5,Skoda,Rapid 1.5 TDI Elegance
4722,388000.0,84533,Diesel,Manual,2nd Owner,2015,1197,5,Hyundai,i20 Sportz 1.4 CRDi
4723,4098000.0,115372,Diesel,Automatic,1st Owner,2018,1248,5,Mercedes-Benz,E-Class Exclusive E 220 d BSIV
4724,551000.0,79715,Diesel,Automatic,2nd Owner,2016,1598,7,Volkswagen,Vento 1.5 TDI Highline AT
4725,146000.0,269930,Petrol,Manual,1st Owner,2014,814,5,Maruti,Alto 800 LXI
4726,257000.0,84561,Petrol,Manual,2nd Owner,2013,1199,5,Hyundai,i10 Magna
4727,398000.0,94479,Petrol,Manual,2nd Owner,2015,1248,5,Maruti,Swift Dzire VXI
4728,371000.0,65723,Petrol,Manual,1st Owner,2014,1599,5,Hyundai,i20 Sportz 1.2
4729,588000.0,120707,Petrol,Manual,1st Owner,2018,1248,5,Hyundai,i20 1.2 Asta Option
4730,627000.0,95873,Diesel,Manual,2nd Owner,2016,1197,5,Maruti,Ertiga SHVS VDI
4731,231000.0,98439,Diesel,Manual,3rd Owner,2011,1086,5,Volkswagen,Vento Diesel Highline
4732,160000.0,80310,Petrol,Manual,1st Owner,2011,1248,5,Hyundai,EON Magna Optional
4733,454000.0,23677,Petrol,Manual,1st Owner,2016,1197,5,Volkswagen,Polo 1.2 MPI Comfortline
4734,528000.0,136782,Diesel,Manual,1st Owner,2017,1196,5,Maruti,Swift Dzire VDI
4735,280000.0,76491,Petrol,Manual,1st Owner,2010,1197,5,Hyundai,Verna Transform Xi
4736,775000.0,45991,Diesel,Manual,1st Owner,2017,1197,5,Maruti,Ertiga SHVS ZDI Plus
4737,496000.0,13481,Petrol,Manual,1st Owner,2019,998,5,Hyundai,Grand i10 1.2 Kappa Magna BSIV
4738,128000.0,77414,Petrol,Manual,3rd Owner,2009,1186,7,Hyundai,Santro Xing GLS
4739,420000.0,48182,Diesel,Manual,1st Owner,2014,1248,5,Maruti,Swift Dzire VDI
4740,199000.0,42262,Petrol,Manual,1st Owner,2010,998,5,Hyundai,i10 Magna 1.2
4741,193000.0,126761,Petrol,Manual,2nd Owner,2013,1498,5,Maruti,Eeco 5 Seater AC BSIV
4742,318000.0,84080,Petrol,Manual,2nd Owner,2013,1120,5,Maruti,Swift Dzire VXI
4743,217000.0,55961,Petrol,Manual,3rd Owner,2011,1997,5,Hyundai,i10 Sportz
4744,500000.0,46567,Petrol,Manual,1st Owner,2020,1197,5,Maruti,Wagon R VXI
4745,625000.0,42000,Diesel,Manual,1st Owner,2018,0,5,Hyundai,Xcent 1.2 CRDi SX
4746,611000.0,79000,Diesel,Manual,1st Owner,2015,1461,7,Maruti,Ciaz ZDi
4747,311000.0,114478,Petrol,Manual,1st Owner,2017,1422,5,Maruti,Wagon R LXI BS IV
4748,713000.0,104931,Diesel,Manual,1st Owner,2018,1197,5,Honda,WR-V i-DTEC VX
4749,368000.0,63467,Diesel,Manual,1st Owner,2015,1498,5,Hyundai,Grand i10 CRDi Magna
4750,1000000.0,75000,Diesel,Manual,2nd Owner,2016,1197,5,Mahindra,Scorpio 1.99 S10
4751,820000.0,30000,Petrol,Automatic,1st Owner,2020,2179,5,Hyundai,i20 Asta Option CVT
4752,1339000.0,8397,Electric,Automatic,1st Owner,2022,1186,5,Tata,Nexon EV Prime XZ Plus Dark Edition
4753,407000.0,137286,Diesel,Manual,1st Owner,2014,1499,5,Renault,Duster 85PS Diesel RxL Optional
4754,116000.0,105768,Diesel,Manual,3rd Owner,2010,1120,5,Skoda,Fabia 1.4 TDI Ambiente
4755,675000.0,48000,Petrol,Manual,1st Owner,2019,1498,5,Hyundai,i20 Sportz Plus
4756,850000.0,74088,Diesel,Automatic,1st Owner,2016,1598,5,Volkswagen,Vento 1.5 TDI Highline AT
4757,535000.0,38000,Petrol,Manual,1st Owner,2019,1497,5,Maruti,Eeco 5 Seater AC
4758,850000.0,66000,Diesel,Manual,1st Owner,2015,1498,5,Mahindra,XUV500 W10 2WD
4759,495000.0,52000,Diesel,Manual,1st Owner,2018,1196,5,Hyundai,Grand i10 1.2 CRDi Sportz
4760,450000.0,54000,Diesel,Manual,1st Owner,2015,1197,5,Ford,Aspire Titanium Plus Diesel
4761,450000.0,54000,Diesel,Manual,1st Owner,2016,998,5,Hyundai,Grand i10 CRDi Magna
4762,875000.0,55000,Diesel,Manual,1st Owner,2017,1461,5,Volkswagen,Vento 1.5 TDI Highline Plus
4763,495000.0,68000,Diesel,Manual,1st Owner,2014,2354,5,Volkswagen,Vento Diesel Highline
4764,573000.0,26339,Petrol,Manual,3rd Owner,2018,1248,8,Ford,Ecosport 1.5 Petrol Ambiente BSIV
4765,1093000.0,50044,Diesel,Manual,1st Owner,2021,1197,5,Ford,Ecosport Sports Diesel
4766,256000.0,99569,Petrol,Manual,3rd Owner,2016,1197,5,Maruti,Eeco 5 Seater AC BSIV
4767,240000.0,77537,Petrol,Manual,2nd Owner,2010,995,5,Hyundai,i20 Sportz Petrol
4768,239000.0,55026,Petrol,Manual,1st Owner,2013,998,7,Maruti,Wagon R LXI BS IV
4769,299000.0,73081,Diesel,Manual,1st Owner,2014,2494,5,Renault,Pulse RxL
4770,305000.0,123149,Petrol,Automatic,2nd Owner,2010,1061,5,Honda,Accord 2.4 AT
4771,469000.0,81759,Diesel,Manual,1st Owner,2015,796,5,Maruti,Swift Dzire VDI
4772,364000.0,58766,Petrol,Manual,1st Owner,2015,1248,5,Maruti,Swift LXI BSIV
4773,361000.0,74886,Petrol,Manual,1st Owner,2014,1497,5,Maruti,Swift Dzire VXI
4774,,74008,Petrol,Manual,4th Owner,2008,1198,7,Chevrolet,Spark 1.0 LT
4775,640000.0,3809,Petrol,Manual,1st Owner,2022,1197,5,Maruti,Wagon R VXI
4776,825000.0,137000,Diesel,Manual,2nd Owner,2015,1197,5,Toyota,Innova 2.5 GX (Diesel) 8 Seater
4777,105000.0,104817,Petrol,Manual,2nd Owner,2009,1120,5,Maruti,Zen Estilo 1.1 LXI BSIII
4778,345000.0,10666,Petrol,Manual,1st Owner,2020,1373,5,Maruti,Alto 800 LXI
4779,380000.0,74124,Diesel,Manual,2nd Owner,2013,1956,5,Maruti,Swift VDI
4780,897000.0,92167,Diesel,Manual,2nd Owner,2018,1199,5,Mahindra,Marazzo M8
4781,411000.0,32111,Petrol,Manual,1st Owner,2017,1248,5,Honda,Brio 1.2 S MT
4782,185000.0,111986,Petrol,Manual,1st Owner,2010,1497,5,Hyundai,i10 Sportz
4783,185000.0,89451,Petrol,Manual,4th Owner,2010,1995,5,Maruti,Ritz VXI
4784,365000.0,82990,Diesel,Manual,1st Owner,2014,1497,5,Hyundai,Xcent 1.1 CRDi SX Option
4785,511000.0,88621,Petrol,Manual,1st Owner,2014,1396,5,Maruti,Ciaz ZXi
4786,2023000.0,13690,Diesel,Automatic,1st Owner,2022,1995,6,Tata,New Safari XZA Plus AT
4787,662000.0,15712,Petrol,Manual,1st Owner,2020,1968,7,Honda,Amaze S Petrol
4788,790000.0,72500,Diesel,Manual,1st Owner,2017,1047,5,Maruti,Vitara Brezza ZDi
4789,1025000.0,82000,Diesel,Manual,1st Owner,2019,1196,5,Mahindra,XUV300 W8 Option Diesel BSIV
4790,620000.0,120000,Diesel,Manual,1st Owner,2016,1396,5,Renault,Koleos 4X4 MT
4791,290000.0,120000,Petrol,Manual,2nd Owner,2008,1462,5,Honda,City EXi
4792,690000.0,65000,Diesel,Manual,1st Owner,2017,1498,5,Hyundai,i20 Asta Option Diesel
4793,3200000.0,18000,Diesel,Automatic,1st Owner,2020,1197,7,BMW,X1 sDrive20d Expedition
4794,2100000.0,56500,Diesel,Automatic,1st Owner,2018,1598,5,Volkswagen,Tiguan 2.0 TDI Highline
4795,365000.0,80381,Diesel,Manual,2nd Owner,2017,1461,5,Tata,Tiago 1.05 Revotorq XZ
4796,242000.0,78220,Petrol,Manual,3rd Owner,2014,1047,7,Maruti,Eeco 5 Seater AC BSIV
4797,646000.0,91412,Diesel,Manual,1st Owner,2019,1198,5,Hyundai,i20 Magna Plus Diesel
4798,793000.0,97295,Petrol,Manual,1st Owner,2019,2157,5,Maruti,XL6 Alpha
4799,590000.0,58300,Diesel,Manual,1st Owner,2016,999,5,Honda,Mobilio S i-DTEC
4800,526000.0,68031,Petrol,Manual,2nd Owner,2017,799,5,Maruti,Swift Dzire VXI 1.2
4801,276000.0,94405,Diesel,Manual,3rd Owner,2012,2982,6,Skoda,Rapid 1.6 TDI Ambition
4802,675000.0,58200,Diesel,Manual,1st Owner,2017,1498,5,Renault,Duster 85PS Diesel RxS
4803,525000.0,58000,Diesel,Manual,1st Owner,2018,1198,5,Tata,Tigor 1.05 Revotorq XT
4804,465000.0,62000,Diesel,Manual,1st Owner,2018,1498,5,Mahindra,KUV 100 NXT D75 K8 5Str
4805,2525000.0,99000,Diesel,Automatic,1st Owner,2020,1497,5,Mahindra,Alturas G4 4X4 AT
4806,344000.0,32875,Petrol,Manual,1st Owner,2018,1198,5,Renault,KWID 1.0 RXT Optional
4807,264000.0,31951,Petrol,Manual,2nd Owner,2016,1197,5,Renault,KWID RXT
4808,1521000.0,74300,Diesel,Manual,1st Owner,2014,1198,5,Toyota,Fortuner 4x2 Manual
4809,690000.0,91100,Diesel,Manual,1st Owner,2016,1498,5,Skoda,Rapid 1.5 TDI Style Plus
4810,651000.0,15601,Petrol,Manual,1st Owner,2018,1968,7,Tata,Nexon 1.2 Revotron XM
4811,495000.0,64300,Diesel,Manual,1st Owner,2015,796,5,Volkswagen,Polo 1.5 TDI Highline
4812,750000.0,89772,Petrol,Automatic,1st Owner,2016,1197,5,Honda,City i VTEC CVT VX
4813,384000.0,66078,Diesel,Manual,1st Owner,2017,814,5,Mahindra,KUV 100 mFALCON D75 K8 Dual Tone
4814,435000.0,75317,Petrol,Manual,2nd Owner,2014,1498,5,Hyundai,i20 Asta 1.2
4815,178000.0,73263,Petrol,Manual,2nd Owner,2011,2199,5,Skoda,Fabia 1.2 MPI Elegance
4816,445000.0,121816,Diesel,Manual,1st Owner,2014,1248,5,Honda,City i DTEC SV
4817,2225000.0,104000,Diesel,Automatic,1st Owner,2017,999,5,Volkswagen,Tiguan 2.0 TDI Highline
4818,227000.0,45877,Petrol,Manual,1st Owner,2016,1461,5,Maruti,Alto 800 LXI
4819,494000.0,38922,Petrol,Manual,1st Owner,2018,1197,5,Maruti,Swift VXI
4820,243000.0,51612,Petrol,Manual,1st Owner,2015,998,5,Hyundai,EON Era Plus
4821,472000.0,101695,Diesel,Automatic,3rd Owner,2015,1197,5,Volkswagen,Vento 1.5 TDI Comfortline AT
4822,1052000.0,94786,Diesel,Automatic,2nd Owner,2015,1186,5,Hyundai,Santa Fe 2WD AT
4823,214000.0,230510,Diesel,Manual,1st Owner,2011,1582,5,Maruti,Swift VDI BSIV
4824,849000.0,10905,Petrol,Manual,1st Owner,2021,1198,5,Nissan,Magnite XV Premium
4825,297000.0,71336,Diesel,Manual,2nd Owner,2014,1199,5,Renault,Scala Diesel RxL
4826,582000.0,6356,Petrol,Manual,1st Owner,2021,1248,5,Maruti,Swift VXI
4827,272000.0,77065,Petrol,Manual,1st Owner,2014,1197,5,Maruti,Wagon R LXI BS IV
4828,184000.0,54885,Petrol,Automatic,3rd Owner,2009,1197,5,Hyundai,i10 Sportz 1.2 AT
4829,429000.0,82621,Diesel,Manual,1st Owner,2018,1591,5,Hyundai,Grand i10 1.2 CRDi Sportz Option
4830,1109000.0,46095,Diesel,Manual,1st Owner,2019,998,8,Hyundai,Creta 1.6 CRDi SX
4831,322000.0,45162,Petrol,Manual,1st Owner,2015,1956,6,Honda,Brio S MT
4832,424000.0,26680,Petrol,Manual,1st Owner,2018,1498,5,Tata,Tiago 1.2 Revotron XT
4833,152000.0,150112,Diesel,Manual,5th Owner,2009,1197,5,Maruti,Swift Vdi BSIII
4834,510000.0,58386,Petrol,Manual,2nd Owner,2019,998,5,Hyundai,Grand i10 1.2 Kappa Sportz Dual Tone
4835,286000.0,75963,Petrol,Manual,3rd Owner,2012,2494,5,Maruti,Swift Dzire VXI
4836,1263000.0,25099,Petrol,Automatic,1st Owner,2019,1198,5,Hyundai,Creta 1.6 SX Automatic
4837,310000.0,42101,Petrol,Manual,1st Owner,2015,1984,5,Maruti,Celerio VXI
4838,1089000.0,23129,Diesel,Manual,1st Owner,2021,998,5,Tata,Harrier XZ Dual Tone
4839,475000.0,62000,Diesel,Manual,1st Owner,2015,1248,5,Honda,Amaze VX i-DTEC
4840,420000.0,67715,Petrol,Manual,1st Owner,2015,1497,5,Maruti,Swift Dzire VXI
4841,100000.0,59726,Petrol,Manual,1st Owner,2002,1248,5,Maruti,Wagon R VXI
4842,760000.0,168292,Diesel,Manual,2nd Owner,2015,1498,5,Toyota,Innova 2.5 GX (Diesel) 8 Seater
4843,330000.0,84825,Petrol,Manual,1st Owner,2018,999,5,Mahindra,KUV 100 NXT G80 K2
4844,1755000.0,140785,Diesel,Automatic,1st Owner,2017,1582,5,Skoda,Superb LK 2.0 TDI AT
4845,216000.0,28037,Petrol,Manual,1st Owner,2012,1956,5,Maruti,Wagon R VXI BS IV
4846,286000.0,80789,Diesel,Manual,3rd Owner,2012,998,5,Maruti,Swift VDI
4847,1290000.0,16968,Petrol,Manual,1st Owner,2020,1497,5,Hyundai,Creta S
4848,594000.0,23338,Diesel,Automatic,1st Owner,2016,1498,5,Maruti,Swift Dzire AMT ZDI
4849,414000.0,88993,Diesel,Manual,2nd Owner,2013,1199,5,Ford,Ecosport 1.5 DV5 MT Titanium
4850,375000.0,58342,Petrol,Manual,1st Owner,2018,1582,7,Renault,KWID 1.0 RXT Optional
4851,980000.0,57000,Diesel,Automatic,1st Owner,2018,1197,5,Hyundai,Verna CRDi 1.6 AT SX Plus
4852,1390000.0,66000,Diesel,Manual,1st Owner,2019,995,7,Tata,Harrier XZ
4853,375000.0,58213,Petrol,Automatic,1st Owner,2014,1086,5,Maruti,Celerio VXI AT
4854,276000.0,129760,Petrol,Manual,2nd Owner,2009,1396,5,Honda,City 1.5 V MT
4855,1025000.0,48100,Diesel,Manual,1st Owner,2018,1498,5,Honda,City i-DTEC ZX
4856,384000.0,48554,Petrol,Manual,1st Owner,2016,1968,5,Tata,Tiago 1.2 Revotron XZ
4857,1058000.0,19787,Diesel,Manual,1st Owner,2017,2179,5,Hyundai,Creta 1.6 CRDi SX Option
4858,449000.0,39910,Petrol,Manual,1st Owner,2017,1462,5,Hyundai,Grand i10 Sportz
4859,,63342,Petrol,Manual,1st Owner,2009,1197,5,Chevrolet,Spark 1.0 LT
4860,290000.0,89000,Petrol,Manual,1st Owner,2011,1248,7,Hyundai,i10 Era
4861,340000.0,89201,Diesel,Manual,2nd Owner,2013,1968,5,Hyundai,i20 Magna 1.4 CRDi (Diesel)
4862,423000.0,130151,Diesel,Manual,1st Owner,2015,1298,5,Honda,Mobilio S i-DTEC
4863,578000.0,179308,Diesel,Automatic,2nd Owner,2013,1495,5,Skoda,Octavia Elegance 2.0 TDI AT
4864,1050000.0,58000,Diesel,Manual,1st Owner,2018,1461,5,Tata,Hexa XT
4865,903000.0,24311,Petrol,Automatic,1st Owner,2019,2179,5,Maruti,Ciaz Alpha Automatic BSIV
4866,336000.0,81899,Petrol,Manual,1st Owner,2014,814,7,Toyota,Etios Liva G
4867,668000.0,45795,Diesel,Manual,1st Owner,2017,1248,8,Maruti,Vitara Brezza VDi Option
4868,341000.0,95884,Diesel,Manual,2nd Owner,2013,1248,5,Skoda,New Laura Ambiente 2.0 TDI CR MT
4869,147000.0,89657,Petrol,Manual,1st Owner,2008,1199,6,Maruti,Swift 1.3 VXi
4870,135000.0,116416,Petrol,Manual,3rd Owner,2010,1197,5,Hyundai,Accent GLE
4871,314000.0,90198,Diesel,Manual,2nd Owner,2012,1498,5,Renault,Duster 85PS Diesel RxL Optional
4872,773000.0,73230,Diesel,Manual,1st Owner,2016,2494,5,Mahindra,XUV500 W6 2WD
4873,138000.0,134279,Petrol,Manual,1st Owner,2011,1956,5,Hyundai,EON Era
4874,588000.0,64933,Diesel,Manual,2nd Owner,2015,1451,5,Maruti,Ciaz ZDi Plus SHVS
4875,506000.0,81114,Diesel,Manual,4th Owner,2016,1198,5,Maruti,Ciaz VDi Plus SHVS
4876,444000.0,60923,Petrol,Manual,3rd Owner,2016,1248,5,Honda,Jazz 1.2 VX i VTEC
4877,220000.0,92573,Petrol,Manual,1st Owner,2010,1582,5,Hyundai,i20 Magna
4878,456000.0,65281,Diesel,Manual,2nd Owner,2015,1197,8,Honda,Mobilio V i-DTEC
4879,857000.0,138448,Diesel,Manual,2nd Owner,2015,1598,5,Toyota,Innova 2.5 VX (Diesel) 8 Seater
4880,1258000.0,86513,Diesel,Manual,2nd Owner,2018,1120,5,Jeep,Compass 2.0 Limited Option 4X4 Black
4881,1657000.0,18697,Petrol,Manual,1st Owner,2020,999,5,MG,Hector Plus Sharp Hybrid MT
4882,368000.0,71735,Petrol,Manual,2nd Owner,2016,1197,5,Honda,Brio S MT
4883,595000.0,72316,Diesel,Manual,2nd Owner,2016,2494,7,Maruti,Vitara Brezza VDi
4884,625000.0,87770,Diesel,Manual,1st Owner,2016,1248,5,Hyundai,Verna 1.6 CRDi SX
4885,568000.0,25890,Petrol,Manual,1st Owner,2019,1598,5,Hyundai,i20 Magna Plus BSIV
4886,320000.0,81426,Petrol,Manual,2nd Owner,2013,1591,5,Volkswagen,Vento Petrol Comfortline
4887,309000.0,107868,Diesel,Manual,1st Owner,2014,1199,5,Hyundai,Grand i10 CRDi Sportz
4888,340000.0,23434,Petrol,Manual,1st Owner,2018,999,7,Renault,KWID 1.0 RXT
4889,558000.0,21099,Petrol,Manual,1st Owner,2017,1582,5,Maruti,Baleno 1.2 Zeta
4890,372000.0,196320,Diesel,Manual,2nd Owner,2010,1248,5,Toyota,Innova 2.5 G (Diesel) 8 Seater BS IV
4891,141000.0,51650,Diesel,Manual,2nd Owner,2009,1364,5,Tata,Indica Aura 1.3 Quadrajet
4892,620000.0,44091,Petrol,Manual,1st Owner,2016,1956,5,Volkswagen,Vento 1.6 Highline
4893,916000.0,33231,Petrol,Manual,2nd Owner,2017,1248,5,Hyundai,Creta 1.6 VTVT SX Plus
4894,675000.0,7027,Petrol,Manual,1st Owner,2021,1462,5,Tata,Altroz XM plus
4895,687000.0,5570,Petrol,Manual,1st Owner,2021,1248,5,Renault,Triber RXL
4896,940000.0,72500,Diesel,Manual,1st Owner,2016,936,5,Hyundai,Creta 1.6 CRDi SX
4897,286000.0,114638,Diesel,Manual,2nd Owner,2012,998,5,Maruti,Swift VDI
4898,350000.0,72200,Diesel,Manual,1st Owner,2013,1373,5,Toyota,Etios GD SP
4899,1190000.0,61300,Diesel,Manual,1st Owner,2018,1199,5,Jeep,Compass 2.0 Longitude Option
4900,413000.0,245456,Diesel,Manual,1st Owner,2013,1497,7,Maruti,Ertiga VDI
4901,849000.0,52200,Petrol,Manual,1st Owner,2019,999,5,Maruti,Ciaz Delta
4902,590000.0,75000,Diesel,Manual,2nd Owner,2015,1197,5,Maruti,Ciaz ZDi Plus
4903,160000.0,68669,Diesel,Manual,1st Owner,2011,1248,5,Chevrolet,Beat Diesel LT
4904,450000.0,57313,Petrol,Manual,1st Owner,2019,1086,5,Maruti,Celerio ZXI
4905,550000.0,549999,Petrol,Manual,1st Owner,2015,2494,5,Maruti,Ciaz VXi Plus
4906,500000.0,46328,Petrol,Manual,1st Owner,2016,1197,5,Volkswagen,Polo 1.2 MPI Comfortline
4907,375000.0,57407,Petrol,Manual,2nd Owner,2011,1995,5,Honda,City 1.5 S MT
4908,225000.0,87537,Petrol,Manual,2nd Owner,2017,799,5,Datsun,RediGO 1.0 S
4909,435000.0,80176,Petrol,Manual,1st Owner,2013,1248,5,Maruti,Swift Dzire VXI
4910,665000.0,62600,Diesel,Manual,1st Owner,2017,2143,5,Maruti,Swift Dzire VDI
4911,211000.0,66737,Petrol,Manual,2nd Owner,2013,1497,5,Hyundai,Santro Xing GL
4912,550000.0,124400,Diesel,Manual,2nd Owner,2011,1198,7,Toyota,Innova 2.5 V Diesel 7-seater
4913,191000.0,57480,Petrol,Manual,2nd Owner,2010,814,5,Hyundai,i10 Sportz 1.2
4914,1350000.0,99000,Diesel,Automatic,1st Owner,2015,1197,5,BMW,3 Series 320d Luxury Line
4915,275000.0,47000,Petrol,Manual,1st Owner,2018,1197,5,Renault,KWID RXL
4916,550000.0,35000,Diesel,Manual,1st Owner,2018,1086,5,Maruti,Baleno 1.3 Sigma
4917,975000.0,58000,Diesel,Automatic,1st Owner,2013,1248,5,Mercedes-Benz,C-Class C 220 CDI BE COR
4918,400000.0,48000,Petrol,Manual,1st Owner,2012,1197,5,Honda,City S
4919,475000.0,45000,Petrol,Automatic,1st Owner,2014,1998,5,Honda,Amaze VX AT i-Vtech
4920,190000.0,60000,Petrol,Manual,2nd Owner,2012,999,5,Hyundai,EON D Lite
4921,465000.0,23000,Petrol,Manual,1st Owner,2014,1199,5,Hyundai,i20 Magna Optional 1.2
4922,460000.0,45000,Petrol,Manual,1st Owner,2019,2499,5,Hyundai,Grand i10 1.2 Kappa Era
4923,325000.0,45000,Petrol,Manual,1st Owner,2014,2143,5,Hyundai,i10 Magna 1.1L
4924,525000.0,58000,Diesel,Manual,1st Owner,2013,1199,5,Maruti,Ertiga VDI
4925,625000.0,48000,Petrol,Manual,1st Owner,2018,998,5,Hyundai,i20 1.2 Spotz
4926,4000000.0,18000,Petrol,Automatic,1st Owner,2021,1998,5,BMW,2 Series 220i M Sport
4927,1675000.0,16000,Petrol,Automatic,1st Owner,2022,1596,5,Skoda,Kushaq 1.0 TSI Style 6 Airbags AT
4928,900000.0,17000,Petrol,Manual,1st Owner,2019,1061,5,Honda,WR-V i-VTEC VX
4929,4200000.0,111000,Petrol,Automatic,1st Owner,2018,1248,5,Lexus,NX 300h
